article_text,article_id,article_URL,article_heading,category,article_date,article_page,article_page_sequence,article_snippet,article_Trove_URL,article_edition,article_title_id,article_title_title,article_relevance_score,article_relevance_value
"Decidedly  Aboriginal.   Some  years  ago,  before  corrugated  iron  was  a  ""  getatable  ""  commodity  in  the  up-country  districts,  sheets  of  bark  stripped  from  the  stringy-bark,   box,  and  several  other  kinds  of  our  forest  trees,  were  in  good  demand  for  roofing  purposes,  particularly  in  and  around  the  different  settlements.  I  remember  a  blackfellow  who  often  had  a  budgery  big  spree  by  swapping  shoots  of  bark  for  quart  bottles  of  snake-juice,  labelled  rum,  —  such  snake  juice  being  the  whole  stock-in-trade  of  many  a  shanty  and  way-side  pub  in  those  days.  Jacky  was  no  doubt  an  adept  at  either  stowing  rum  or  stripping  bark.  I  have  heard  that  he  has  been  known  to  get  on  the  out  side  of  a  quart  of  rum,  between  9  o'clock  in  the  morning  and  4  o'clock  in  the  evening,  and  at  the  latter  hour  of  the  same  day  accosting  everyone  he  met  with  ""  You  bin  gib  it  shillin',  Jacky  blurry  thirsty!""  Be  this  as  it  may.  I  have  known  Jacky  and  his  mate  to  take  three  seven  or  eight  foot  lengths  of  bark  from  a  standing  tree  and  get  all  down  safely  and  flattened  out  without  a  crack  or  split.  Jacky  invariably  cut  out  all  his  bark  in  rum,  and  as  his  mate  did  not  drink,  it  has  often  puzzled  me  what  he  got   for  his  share.  It  seems  the  first  time  Jacky's  mate  tasted  rum  it  somehow  went  the  wrong  way,  got  in  his  wind-  pipe  and  went  very  close  to  choking  him,  and  never  after  could  he  be  in  duced  to  taste.  If  at  any  time  he  was  offered  spirits  of  any  sort  he  would  say  ""  Baal  mine  drinkit  boilet  water  no  blurry  fear  !  ""  Perhaps  it  was  ad  miration  for  a  mate  who  could  swal  low  boilit  water  like  cool  cream  that  induced  him  to  help  Jacky  strip  the  bark.  After  a  time  the  squatters  around  would  not  allow  Jacky  to  strip  the  trees  on  their  holdings,  and  many  a  big  oath  Jacky  swore.  He  was  riled  at  having  his  rum  supply  sud-  denly  shut  off.  Someone  told  Jacky  that  the  Queen  told  the  Government  that  the  blackfellows  were  to  be  allowed  to  strip  bark  when  and  where  they  liked,  so  one  time  when  the  Go  vernor  was  in  Wagga,  Jacky  stopped  him  in  the  street,  and  put  this  ques  tion  to  him  :  ""  Say,  mister  blurry  guvment,  can  I  stripit  the  bark  ?  ""  ""  Yes,""  said  the  Governor,  ""  of  course  you  can.""  After  this,  when  Jacky  got  a  rum  or  two  in,  he  would  sit  down  on  the  butt  of  a  stump  at  his  camp  and  hold  forth  something  after  this  fashion  —  Good  phella,  mine  thinkit,  that  white  phella  Queen    Him  blurry  good  fren  to  black  pheller  been.  In  him  ships  to  this  kuntry  the  white  phellor  come  And  leave  it  the  black  pheller  drinkit   the  rum.  He  teachit  black  phellor  to  tell  lie  and  swear,  Then  white  pheller  parson  teachit  the  prayer  !  Good  pheller  that  Queen,  send  white  pheller  sit  down  In  this  kuntry  and  makit  plenty  fine  town,  And  build  it  fine  church  where  the  white  pheller  pray  Where  white  pheller's  God  cum—  so  white  pheller  say.  Buildit  blenty  big  jail  too,  mine  thinkit  dang  queer  Makit  fine  bublic  lionsc,  for  only  debil  come  near.  Mine  thinkit  good  pheller,  Prince  Albert  the  Queon  Bin  catchit  this  kuntry  from  black  pheller  clean  !  Baal,  him  steal  it,  no  fear,  him  buy  it   by  gum,  Giv  it  black  pheller  blenty  good  bacca  and  rum  —  Giv  it  gun  to  shoot  kangaroo,  possum,  and  bird    Giv  it  blenty  blurry  good  blanket  —  my  word  !  Mine  think  it  good  pheller,  Prince  Albert  the  Queen    Bin  catchit  everything  from  black  pheller  clean.  White  pheller  now  catchit  the  black  pheller's  gin,  Now  black  pheller's  piccaninny  catchit  white  skin.  Gin  now  very  flash,  wearit  white  woman's  skirt,  Budgery  fine  white  woman  makit  black  pheller's  shirt  !  Bine  crikey,  Prince  Albert  one  bery  good  Queen    And  mister  guvment  good  pheller  to  black  pheller  been—   Giv  it  farm  to  growit  potato,  pumpkin  and  grain,  Giv  it  blenty  budgery  cheap  ride  in  the  train,  Baal,  him  stopit  the  black  pheller.  stripit  the  tree,  Makit  gunyah  for  piccaninny,  sleep  in—  you  see  !  Mine  thinkit  that  one  Prince  Albert  the  Queen  Big  money  spendit  to  make  black  pheller  clean    Sendit  the  missionary,  teach  it  the  prayer.  Bine  by  go  to  Heaven  now,  baal,  no  no  more  any  swear,  Now  black  pheller  christian,  no  more  nulla  and  spear,  The  debil  not  catchit  now  —  no  jolly  fear.   THE  JINGLER.",214847058,https://api.trove.nla.gov.au/v3/newspaper/214847058,Decidedly Aboriginal.,Article,1908-07-06,6,6,"Some years ago, before corrugated iron was a ""getatable"" commodity in the up-country districts, sheets of bark stripped from the Stringy-bark,",https://nla.gov.au/nla.news-article214847058?searchTerm=aboriginal,,1158,The Twofold Bay Magnet : and South Coast and Southern Monaro Advertiser (NSW : 1908 - 1919),212.7400665283203,very relevant
"Aboriginal  Relics.   Mr.  Milne,  railway  traffic  inspector,  while  on  a  recent  holiday  to  the  south  coast,  made  an  interesting  discovery  between  Ulladulla  and  Bateman's  Bay.  He  found  a  prehistoric  blacks'  camp,  from  which  he  obtained  forty-one  stone  axes,  and  a  num-   ber  of  stone  implements,  including  spear  heads,  knives,  &c.  The  remains  of  three  skeletons  were  also  found.  In  company  with  Mr.  Etheridge,  Mr.  Milne  inspected  a  number  of  drawings  in  a  cave  in  that  dis-  trict,  but  many  of  them  had  been  obliter-  red.  The  drawings  are  believed  to  have  some  relation  to  the  religious  ceremonies  of  the  blacks.",237942100,https://api.trove.nla.gov.au/v3/newspaper/237942100,Aboriginal Relics.,Article,1903-03-10,2,2,"MR. MLLNE railway traffic inspector, while on a recent holiday to the south coast, made an interesting discovery between Ulladulla and Bateman's Bay. He found,",https://nla.gov.au/nla.news-article237942100?searchTerm=aboriginal,,1222,The Queanbeyan Observer (NSW : 1894 - 1908; 1910 - 1915),212.7400665283203,very relevant
"ABORIGINAL  CRICKETERS.   A  few  weeks  ago  a  team  composed  of  aboriginals—full-blooded  and  half-caste  —tried  conclusion  with  a  Perth  team,  but  were  defeated.  During  the  previous  month  the  aboriginal  team  had  been  tour-  ing  in  the  country  districts.  At  batting  and  bowling  they  averaged  fairly  well,  and  fielded  equally  well,  but  in  ""throwing  in""  the  ball  they  far  and  away  excelled  their  opponents.",33211144,https://api.trove.nla.gov.au/v3/newspaper/33211144,ABORIGINAL CRICKETERS.,Article,1902-04-19,45,45,"A few weeks ago a team composed of aboriginals—full-blooded and half-caste —tried conclusion with a Perth team, but were defeated. During the previous",https://nla.gov.au/nla.news-article33211144?searchTerm=aboriginal,,101,"Western Mail (Perth, WA : 1885 - 1954)",212.7400665283203,very relevant
"'ABORIGINAL  FRACAS  A  report  was  furnished  to  the  Boulder  police  authorities  last  week  by  two  men  to  the  effect  that  they  were  driving  along  the  Kanowna  road,  in  the  direction  of  Kalgoorlie  and  that  when  they  were  at  a  point  some  five  miles  from  the  latter  town,  they  observed  a  commotion  in  a  camp  of  aboriginals.  They  saw  spears  being  thrown.  Seeing  that  one  gin  was  running  away  at  a  top  rate  of  speed  from  a  blackfellow,  who  was  armed  with  spears,  they  drove  quickly  to  the  spot.  The  na-  tive  threw  a  spear  at  the  gin,  but  missed  her,  and  the  occupants  of  the  cart  got  down  to  protect  her,  but  the  aggressor  threatened  to  spear  them  if  they  came  too  close,  and  he  then  speared  the  woman.  The  men  drove  along  to  complete  their  jour-  ney  and  reported  the  matter  to  the  Boulder  police,  who  in  turn  inform-  ed  their  Kalgoorlie  confreres.  De-  tective  Dungey  and  Plainclothes-  Constable  Purdue  left  town  at  11.30  o'clock  last  night  to  enquire  into  the  affair  and  ascertain  if  the  gin  were  dead  or  alive.  Another  version  of  the  occurrence  is  to  the  effect  that  when  he  had  kept  the  two  occupants  of  the  cart  at  bay  the  blackfellow  stabbed  the  gin  several,  times  in  the  body  with  the  point  of  the  spear  he  was  carry  ing,  and  that  the  eye-witnesses  be-  lieve,from  the  nature  of  the  wounds  which  were  inflicted  upon  her,  that  the  native  woman  must  assuredly  die.  All  the  aborigines  are  said  to  have  been  'in  a  state  of  intoxication,  and  to  be  very  excited  in  their  be-  haviour.  Altogether  they  had  a  big  ""shindy""  among  themselves.",33285225,https://api.trove.nla.gov.au/v3/newspaper/33285225,ABORIGINAL FRACAS,Article,1909-03-23,13,13,A report was furnished to the Boulder police authorities last week by two men to the effect that they were driving along the Kanowna,https://nla.gov.au/nla.news-article33285225?searchTerm=aboriginal,,73,Kalgoorlie Western Argus (WA : 1896 - 1916),212.7400665283203,very relevant
"ABORIGINAL  SENTENCED.   TOWNSVILLE,  Wednesday-At  the   Police  Court  to-day  an  aboriginal   named  George  who  had  been  enter-   ing  dwelling  houses  at  West  End,  ami  Hermit  Park  at  night,  and  cre-   ating  considerable  scare  amongst   women  was  sentenced  to  six  monthss'  imprisonment.",39394670,https://api.trove.nla.gov.au/v3/newspaper/39394670,ABORIGINAL SENTENCED.,Article,1909-12-02,5,5,"TOWNSVILLE Wednesday—At th[?] Police Court to-day an aboriginal named George who had been entering dwelling houses at West End,",https://nla.gov.au/nla.news-article39394670?searchTerm=aboriginal,,61,Cairns Post (Qld. : 1909 - 1954),212.7400665283203,very relevant
"ABORIGINAL  MURDERERS.            A  wire  received  from  our  Adelaide    correspondent  on  Thursday  afternoon   reads  as  follows       ""At  a  meeting  of  the  Executive  this      morning  it  was  decided  to  commute  the  death  sentence  passed  upon  Benamulla  found  guilty  of  murder  at  recent  sit-    tings  of  Palmerston  Circuit  Court,  to  three  years  imprisonment  with hard   labour.""   As  no  mention  is  made  of  Alligator    River  Tommy,  the  inference  is  that  the  death  sentence,  in  his  case,  is  to  be   carried  into  effect.  From  the  nature    of  the  evidence  for  defence  given  in    Benamulla's  case,  and  the  fact  that  the  jury  recommended  the  prisoner  to  mercy,  some  such  result  as  the  above  was  generally  anticipated.",4334218,https://api.trove.nla.gov.au/v3/newspaper/4334218,ABORIGINAL MURDERERS.,Article,1905-10-13,2,2,"A wire received from our Adelaide correspondent on Thursday afternoon reads as follows:— ""At a meeting of the Executive this",https://nla.gov.au/nla.news-article4334218?searchTerm=aboriginal,,9,"Northern Territory Times and Gazette (Darwin, NT : 1873 - 1927)",212.7400665283203,very relevant
"ABORIGINAL  DOMESTICITY.   What  was  the  origin  of  the  clubs  to  which  men  resort  so  frequently  and  which   are  kept  sacred  from  the  feet  of  women?  Mr.  F.  J.  Gillen,  in  the  course  of  his  lec-  ture  on  Thursday  evening,  suggested  an  idea.  For  ages  past  the  aborigines  of  Aus-  tralia  have  at  each  camping  place  reserved  a  spot  which  women  and  children  were  for-  bidden  to  approach.  ""'That.""  says  Mr.  Gillen,  ""was  the  primitive  origin  of  a  men's  club.""  The  women  of  the  native  tribes  also  made  camps  which  men  were  not  permitted  to  enter,  and  perhaps  the  American  idea  of  women's  clubs  is  derived  from  such  a  source.  ""The  lecturer  also  drew  a  comparison  between  European  and  aboriginal  social  life.  ""The  native  men  and  women,""  he  said,  ""are  not  vain  as  re-  gards  clothes,  like  their  white  brothers,  and  especially  white  sisters.  The  men  men  wear  nothing  except  a  girdle  of  hair  around  their  waists,  while  the  women  merely  adorn  themselves  with  a  necklet.  It  is  the  duty  and  privilege  of  a  man's  mother-in-law  to  furnish  him  with  sufficient  hair  to  make  a  waist-girdle,  so  that  al-  though  according  to  tribal  law  a  man  may  not  speak  or  even  look  at  his  mother-in-law  he  can,  like  ourselves,  make  use  of  her,  but  he  never  abuses  her.  (Laughter.)  One  man  had  seven  mothers-in-law.  He  had   no  lack  of  hair  in  his  girdle.""  (Laughter.)",4863189,https://api.trove.nla.gov.au/v3/newspaper/4863189,ABORIGINAL DOMESTICITY.,Article,1902-07-25,4,4,"What was the origin of the clubs to which men resort so frequently, and which are kept sacred from the feet of women? Mr. F. J. Gillen, in the course of his",https://nla.gov.au/nla.news-article4863189?searchTerm=aboriginal,,34,"The Advertiser (Adelaide, SA : 1889 - 1931)",212.7400665283203,very relevant
"ABORIGINAL  MARRIAGES.   SYDNEY,  Wednesday.—  Six  aborigi-  nal  marriages  hare  been  celebrated  by  clergymen  at  the  Aborigines  Home,  at  Ungani  Island,  in  the  Northern  River  district,  in  one  day.",65162171,https://api.trove.nla.gov.au/v3/newspaper/65162171,ABORIGINAL MARRIAGES.,Article,1908-10-29,2,2,"SYDNEY, Wednesday.—Six aboriginal marriages have been celebrated, by clergymen at the Aborigines Home, at Ungani Island, in the Northern River",https://nla.gov.au/nla.news-article65162171?searchTerm=aboriginal,,115,The North Western Advocate and the Emu Bay Times (Tas. : 1899 - 1919),212.7400665283203,very relevant
"Aboriginal!  BSeJlc.   An  aboriginal  romance  of  about  50  years  ago  has  beeD  revived  by  a  re  quest  from  tbe  Sydney  Mnaeuin  autho  rities  to  Mc  Thomas  Campbell  of  Bur  rondong  for  posaeaaion  of  a  yellow  box  tree  growing  in  bis  property  and  curi  ously  carved  with  aboriginal  inscrip  tions,  tbe  burial  place  of  Lowrie  *a  famous  chief  amongst  the  Burrendoag  blaoks.  About  50  years  ago  Lowrie  went  to  Mudgco  and  had  a  love  affair  with  a  young  lubca  tbe  npsbot  of  which  was  that  be  left  burried1?  with  tbe  fightiug  men  of  the  Mudgee  tribe  in  pursuit.  '  Lowrie  reaabed  Burrendong  in  safety  but  not  long  afterward  tbe  avongers  arrived  at  bia  camp  and  a  terrified  gin  in  answer  tu  questions  as  to  Lowrie's  whereabouts  pointed  in  tbe  opposite  direotion  to  that  wbioh  he  had  taken.  Unfortu  nately  for  Lowrie  bo  had  altered  his  mind  after  leaving  the  oamp  and  bad  taken  the  track  wbioh  tbe  gin  had  pointed  out  to  bia  pursuers.  They  came  upon  him  as  ho  was  fishing  on  tbe  river  bank  and  be  was  speared.  There  was  great  mourning  amongst  tbe  Burrendong  blaoks  at  tbe  death  of  tboir  chief  and  tbe  inscriptions  ware  made  on.  the  tree  neat  bis  burial  place.  It  is  tbe  intention  of  the  museum  authorities  to  have  the  inscriptions  translated  acd  the  re  sult  is  being  awaited  with  interest  by  tho-e  who  wore  acquainted  with  tbe  Burrondong  blaoks  in  the  early  days.  Mr  Campboll  readily  gave  the  tree  to  the  Museum  and  bad  it  cut  down  and  forwarded  to  Bydney  at  his  own   expense.",100996321,https://api.trove.nla.gov.au/v3/newspaper/100996321,Aboriginal Relic.,Article,1909-02-12,2,2,An aboriginal romance of about 50 years ago has been revived by a request from the Sydney Museum authorities to Mr Thomas Campbell of,https://nla.gov.au/nla.news-article100996321?searchTerm=aboriginal,,424,Molong Argus (NSW : 1896 - 1921),212.72915649414062,very relevant
"ABORIGINAL  SERVANTS.      By  K.L.Y.   These  days  the  Sydney  press  is  deluged  with  letters,  indignant  and  otherwise,  from  mistresses  and  maids,  and  all  of  them  deal  with  the  same  old  theme-the  servant  que  tion.    The  while  I  sit  tight  in  my  out-back  Queensland  home  I  wonder  what  my  city  friends  would  think  of  my  contentment.   I  have  had  twelve  years'  experience  of  aboriginal  servants,  and  know  that  a  good,  or  even  average  specimen  is  a  very  valuable  help  indeed.  They  are  gentle  creatures  about  the  house  though  warlike  enough  in  camp  occasion  ally.    'Rosey'  greets  you  with  a  flash  of  dazzling  teeth,  and  a  cheerful,  ""Mornin',  Missus  '  and  is  no  whit  disconcerted  by  the  fact  that  her  head  is  bandaged  in  a  dirty,  blood  stained  rag,  one  eye  blackened  -well,  that  is  hardly  a  suitable  term-let  us  say,  'invalided'  -  and  her  first  and  second  fingers  split  apart.   Inquiries  elicit  the  fact  that  'Car'line'  has  been  making  scandlous  eye  at  Rosy's  mur  ree'  (blackfellow),  or,  maybe  vice  versa.   Anyhow,  a  yam  stick  or  two  havve  been  picked  upon  to  settle  all  differences,  and  Rosy,  being  the  smaller,  is  decidedly  the  worse  for  wear.    She  takes  the  fortune  of  war  in  a  philosophical  fashion,  however  and,  with  the  injured  hand  bound  up  is  prepared  to  go  on  with  her  work  as  usual   With  regard  to  the  gins,  two  things  are  undesirable.    Don't  have  them  living  at  the  homestead,  and  draw  the  line  at  piccanin  nies  about  the  kitchen.    the  first  is  seldom  a  success,  and  is  far  better  not  attempted.  The  women  work  all  the  better  for  the  few  hours'  freedom  at  night,  at  it  constantly,  they  are  apt  to  turn  sulky  .    As  for  the  picca  ninnies,  tlhey  are  most  fascinating  little  creatures,  and  always  ready  to  make  friends.  At  first  it  is  rather  her  amusing  to  have  a  little,  ragged  creature  steal  to  one's  side  and  beg  for  ""plums  "".    But  by  and  by  it  be  comes  father  a  nuisance,  especially  if  they  take  to  making  private  excursions  to  the  cake  box,  or  the  biscuit  barrel,  in  the  din   ngroom.   Everyone  has  her  own  way  of  managing  her  gins,  and  round  here  it  is  quite  a  com  mon  thing  for  a  lazy  one  to  receive  personal  chastisement  at  the    hands  of  her  mistress  and  occiasionally  an  even  more  severe  form  from  '  the  boss""  and  a  stick.    This  is  'old  style'  and  curiously  enough  the  niggers  seldom  resent  it.    Now  and  then  a  gin  so  punished  will  depart  for  good  and  all,  but,   as  a  rule  if  they  leave  at  all,   they  invariably  drift  back  again  in  the  course  of  a  week  or  so,  and  return  to  work  as  though  nothing  had  happened.    For  my  part,  I  could  never  bring  myself  to  touch  a  woman,  either  black  or  white  and  in  all  lmy  experience  I  have  never  but  once  had  the  least  trouble  ,In  that  case  the  girl,  who  was  living  in  the  house  turned  sulky,  and  finally  departed  to  the  camp  for   good   As  to  their  qualifications.    They  can  be  taught  to  cook,  they  wash  scrub  and  iron  to  perfection  and  excel  in  cleaning  silver  and  brasses,  boots  and  knives.  Add  to  this  that  they  are  silent  in  their  move  ments,  generally  clean  in  person,  and  obedi  ent,  and  never  saucy,  and  careful  with  croc   kery.    Lastly,  they  are  extremely  trust  worthy  with  childiren,  and  make  the  kindest  of  nurses,   Of  course,  they  are  human,  and  have  tempers  but  my  experlence  is  that  the  more  like  white  women  you  treat  them,  the  less  trouble  you  will  have.   Wages  vary  never  exceeding  five  shillings  per  week.    Sometimes  this    is  paid  partly  or  wholly,  in  kind  sometimes  in  cash.    This  is  according  to  the  individual  fancy  of  the  gins.  One  is  generally  employed,  though  often  in  a  big  household  there  are  two  -one  exclusively  for  laundry  work.",10614727,https://api.trove.nla.gov.au/v3/newspaper/10614727,ABORIGINAL SERVANTS.,Article,1907-02-09,7,7,"These days the Sydney press is deluged with letters, indignant and otherwise, from mistresses and maids, and all of them deal with the same old theme—the servant",https://nla.gov.au/nla.news-article10614727?searchTerm=aboriginal,,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",212.72915649414062,very relevant
"ABORIGINAL  PEDESTRIANS.  Dr.  Roth,  Protector  of  Aborigines,  pro  poses  taking  action  to  prevent  aborig  inal  pedestrians  entering  into  competi  tion  with  Europeans  at  all  sports  meet  ings.  There  are,  he  said,  at  least,  two  methods  by  which  these  measures  can  be  enforced  :  the  prosecution  of  the  trainer  who  illegally  employs  the  boy,  and  the  authorities  (in  control  of  the  promises  on  which  the  meeting  is  held)  who  har  bour  him.",124660492,https://api.trove.nla.gov.au/v3/newspaper/124660492,ABORIGINAL PEDESTRIANS.,Article,1904-03-24,9,9,"Dr. Roth, Protector of Aborigines, proposes taking action to prevent aboriginal pedestrians entering into competition with Europeans at all sports",https://nla.gov.au/nla.news-article124660492?searchTerm=aboriginal,,377,"Queensland Times, Ipswich Herald and General Advertiser (Qld. : 1861 - 1908)",212.72915649414062,very relevant
"ABORIGINAL  LABOR.   So.mk  time  since,  at  the  instance  of  Mr.  Edward  Dowling,  a  member  of  the  Board  for  Protection  of  .  Aborig  ines,  the  Premier  was  approached  on  the  subject  of  the  disabilities  wulpy  whjpj]  teU:castes.   iarjqreu  in  tlie  matter  ot  employment  in  the  sug^r  industry,  tlie  employers  of  cqlomT  labor  }\-.)\  lipifl^  fo  {?he  tjoin^y  ppqvjiicd  Com-  moil  wealth  Sugar.  Bounty  Act,  li'OiS.  Tl|{)  iHUtti'i'  wan  also  brought'  ip.(i\pi'  tlio  uotiuu  of  tlio  Ciomiiiouwealth  Government  by  the  Federation  League,  and  reference  was  made  to  it  in  the  Senate  by  Senator  Walker,  who  asked  whether  tlio  (li^lllility  ap.pllpd  tq  liajfjoa^teH  aju]  (juitdpaoiin,  iniil  was  infoi'nipd  that'  it  applied  to  any  porson  with  (in  iidinUtui'o  of  aboriginal  blood.  H  Is  not  generally  known  that,  as  a  result  of  these  representations,  provision  was  made  in  the  Sugar  Bountv  Act,  li'iKi,  with.  i]puv|i)g  fjie  (lisulfiiify  SM  for-  fi'jl  blooded  aboriginees  of  Australia  are  concerned,  and  ul.iP  pprmiftjug  lm!f,  (,'ptpii  (  w  j(h  jh[)  Aljipsjlm'.'s  par-Mi#,  (jion)  to'bo  employod  without  render  ing  tho  grower  liable  to  lose  the  benefits  gt  anted  by  the  Act.  The  following  ruling  oil  the  subject  has  been  given  by  the  Cotnt  .trolly  Gcneia]  of  (.'iifjfom'!  1  11  NmnW'iiont  n?  ivlwciginals  since  Deceiiiber  '21  lant  -\y  ?  '  1  not  be  considered  ivs  llisqilhlifvlng  for  bounty  nn  Oitne  (]o(ive}e(|  for-  nianufiicture  during  lilUti,'  must,  however,  nuike  application  through  the  Colloet'or  of  Cnstoius  for  the  Minister's  approval,  under  section  12.  In  view  of  the  proposed  deporta  tion  of  kanakas!  from  tho  Common  wealth  at  an  early  date,  there  should  be  a  great  demand  for  aboriginal  aiul  lialf-casto  labor  iu  couucctiou  'with  the  industry.",127556281,https://api.trove.nla.gov.au/v3/newspaper/127556281,ABORIGINAL LABOR.,Article,1906-09-14,7,7,"SOME time since, at the instance of Mr. Edward Dowling, a member of the Board for Protection of Aborigines, the Premier was approached on",https://nla.gov.au/nla.news-article127556281?searchTerm=aboriginal,,498,"The Raleigh Sun (Bellingen, NSW : 1898 - 1918)",212.72915649414062,very relevant
"Aboriginal  Affray.'   'At  Kyogle  on  Sunday  last  a  hackingcon  tcst  took  .place  bctween^two  aboriginals,  iu  connection  with  a  difference  of.  opinion  over  a  '  lubra.'    Both  were  badly    cut  about  with  razors,  but  110  serious  results  are  autici-.  nated.  Ono  of  tlie  men  had  a  wound  ex   tending  from  the  mouth  to  the  right  car.  The  otTier  black  received  ,a  gash  about  afoot  long  extending  from  tho-groin  round  the  leg,  another  sortie,  six  inches  long  011  the  lett  shoulder,  and  a  third  on  tlio  ,  back  ot  ,  tho  head.  *  Besides  inflicting  these  injuries  the  firstnamed  bit  part  of  tin  other  aborigine  s  nose  off.  Wo  believe  that  this  man  ifttt  on  .  his  opponent's  chest  while  performing  his  ghastly  :  operations.  Dr.  YVills-Greer  at  tended  to  t  lis  sufferers,  and  it.  took  some  three  hours-to  sew  up  .the  wounds.  ...",132425104,https://api.trove.nla.gov.au/v3/newspaper/132425104,Aboriginal Affray.,Article,1907-04-16,2,2,"AT Kyogle on Sunday last a hacking contest took place between two aboriginals, in connection with a difference of opinion over a ""lubra."" Both were badly cut about",https://nla.gov.au/nla.news-article132425104?searchTerm=aboriginal,,500,The Richmond River Express and Casino Kyogle Advertiser (NSW : 1904 - 1929),212.72915649414062,very relevant
"Aboriginal  Extermination   In  a  report  to  the  Queens-  land  HomeSecretary,  Dr.  Roth,  the  Northern  Protector  of  Aboriginals,  gives  some  inter-  esting  information  of  the  abor-  iginals  in  the  north-west  por-  tion  of  that  colony.  As  an   example  of  their  rapid  exter-  mination,  it  is  stated  that  at  Torrens  Creek,  where  now  there  remain  only  four  individ-  uals,  they  could  be  counted  in  hundreds  15  years  ago.  At  Cloncurry  Dr.  Roth  was  struck  with  the  paucity  in  numbers  of  the  blacks  as  compared  with  what  he  saw  five  years  before.  In  the  camp  nearly  all  remain  ing  were  diseased,  though  but  little  grog  and  no  opium  was  supplied  to  them.  Many  of  this  tribe,  the  Maitakuci,  ap-  peared  to  have  succumbed  to  the  epidemic  of  measles  that  visited  the  town  last  year.  Only  about  a  dozen  of  the  Kalkadoon  Hill  tribe  remain  In  their  day  the  Kalkadoons  formed  the  most  warlike  and  desperate  of  the  tribes  that  the  early  pioneers  had  to  contend  with.  They  occupied  the  mountain  ranges,  and,  knowing  all  the  country  round,  .terro  rised  the  blacks  of  the  low  lands,  always  making  good  their  escape  to  the  mountain  fastensses.",137933246,https://api.trove.nla.gov.au/v3/newspaper/137933246,Aboriginal Extermination,Article,1900-11-16,4,4,"In a report to the Queensland Home Secretary, Dr. Roth, the Northern Protector of Aboriginals, gives some",https://nla.gov.au/nla.news-article137933246?searchTerm=aboriginal,,643,Dungog Chronicle : Durham and Gloucester Advertiser (NSW : 1894 - 1954),212.72915649414062,very relevant
